employee_id,age,gender,department,job_role,education_level,monthly_salary,years_at_company,years_since_promotion,num_projects,avg_weekly_hours,overtime,satisfaction_score,performance_rating,work_life_balance,distance_from_home,marital_status,attrition
EMP-1230,34,Female,Engineering,Senior Engineer,Bachelor's,84698.23,11,3,8,36.8,No,1.7,3,2,2,Single,Yes
EMP-1231,24,Male,Marketing,Associate,Bachelor's,29974.37,4,2,4,39.4,No,1.0,3,5,37,Single,No
EMP-1232,31,Female,Engineering,Analyst,Master's,61486.52,3,3,5,38.5,No,1.5,3,5,38,Married,No
EMP-1233,39,Male,Marketing,Team Lead,Bachelor's,71679.71,11,1,7,50.5,Yes,2.9,1,3,34,Divorced,No
EMP-1234,46,Female,Marketing,Director,High School,95972.41,5,3,6,37.2,No,2.8,1,4,2,Single,No
EMP-1235,30,Female,Engineering,Analyst,PhD,70098.8,21,9,7,55.6,Yes,1.3,4,1,35,Married,No
EMP-1236,31,Male,Finance,Manager,Master's,108449.67,11,8,10,55.2,Yes,4.1,3,3,31,Single,No
EMP-1237,22,Male,Engineering,Manager,Master's,107357.66,7,7,7,37.0,No,4.2,2,4,23,Married,No
EMP-1238,35,Male,Sales,Analyst,Bachelor's,50099.36,4,0,1,57.2,Yes,1.0,2,3,31,Married,No
EMP-1239,28,Female,Engineering,Manager,PhD,111644.29,11,3,3,59.0,Yes,1.0,4,1,6,Single,No
EMP-1240,32,Male,Finance,Analyst,Bachelor's,39076.43,2,1,5,36.1,No,4.4,5,2,11,Divorced,Yes
EMP-1241,29,Male,HR,Associate,Bachelor's,34218.0,0,0,5,58.8,Yes,2.6,3,1,7,Single,No
EMP-1242,35,Female,HR,Analyst,Master's,42318.52,1,1,4,42.0,No,4.8,4,3,23,Divorced,No
EMP-1243,22,Female,Operations,Director,Master's,150000.0,10,3,2,51.6,Yes,1.0,5,1,45,Single,Yes
EMP-1244,24,Male,Sales,Analyst,Bachelor's,43284.62,3,1,2,39.4,No,4.1,4,4,1,Divorced,No
EMP-1245,53,Male,Operations,Associate,Bachelor's,37277.02,5,5,2,55.4,Yes,1.0,4,2,23,Married,Yes
EMP-1246,26,Other,Marketing,Team Lead,Bachelor's,58184.01,1,0,10,56.0,Yes,1.4,4,1,15,Single,No
EMP-1247,27,Female,Operations,Director,Master's,118734.75,2,2,4,59.5,Yes,3.3,5,1,47,Single,No
EMP-1248,51,Female,Operations,Team Lead,Master's,76595.89,16,0,10,59.8,No,3.8,3,2,31,Single,No
EMP-1249,59,Male,Operations,Associate,Bachelor's,36983.88,4,2,4,36.9,Yes,1.0,4,1,12,Married,Yes
EMP-1250,27,Male,Engineering,Team Lead,High School,53834.06,2,1,4,51.4,Yes,1.1,3,1,15,Married,No
EMP-1251,33,Male,Finance,Manager,Master's,95533.43,0,0,5,41.8,No,4.1,3,2,30,Married,No
EMP-1252,39,Female,Finance,Associate,Master's,35314.43,2,2,10,38.1,No,1.5,4,4,3,Married,No
EMP-1253,50,Male,Marketing,Associate,Bachelor's,34818.23,5,4,6,38.7,No,2.3,4,3,4,Married,No
EMP-1254,28,Male,Engineering,Senior Engineer,Master's,82915.24,4,0,1,58.4,Yes,1.0,5,1,34,Married,No
EMP-1255,34,Female,Operations,Analyst,PhD,55008.69,3,2,3,52.1,Yes,1.0,5,1,41,Married,No
EMP-1256,42,Other,Engineering,Team Lead,Bachelor's,64430.88,10,3,10,36.3,No,4.3,4,1,38,Married,No
EMP-1257,39,Female,Sales,Analyst,Master's,52984.24,3,3,2,59.6,Yes,1.0,4,2,9,Married,Yes
EMP-1258,33,Male,HR,Associate,Master's,35746.82,1,1,9,55.2,Yes,1.7,5,3,44,Divorced,Yes
EMP-1259,35,Male,Engineering,Analyst,Bachelor's,47291.97,2,0,10,42.7,No,3.8,3,2,12,Married,No
EMP-1260,25,Male,Marketing,Team Lead,Master's,73824.03,8,3,3,46.8,Yes,1.0,2,4,44,Single,Yes
EMP-1261,34,Male,Engineering,Senior Engineer,Master's,81659.47,0,0,6,53.2,Yes,2.7,3,2,15,Single,No
EMP-1262,34,Female,Marketing,Team Lead,Bachelor's,69040.75,12,9,6,51.9,Yes,1.4,4,1,25,Married,No
EMP-1263,38,Male,Finance,Associate,Bachelor's,32306.66,3,3,8,46.6,Yes,3.1,4,2,48,Married,No
EMP-1264,32,Female,Sales,Analyst,Master's,54851.24,7,4,8,47.8,No,4.2,4,1,21,Divorced,No
EMP-1265,40,Female,Marketing,Senior Engineer,Bachelor's,95459.42,26,2,1,36.1,Yes,3.6,1,1,34,Married,No
EMP-1266,44,Other,Engineering,Associate,High School,36013.67,5,2,4,47.5,No,2.6,4,4,30,Married,Yes
EMP-1267,37,Male,Finance,Manager,Bachelor's,86679.13,3,3,10,43.5,No,4.3,4,5,4,Married,No
EMP-1268,39,Male,Operations,Associate,Master's,32043.94,0,0,4,42.1,No,3.5,5,2,40,Single,No
EMP-1269,36,Male,Engineering,Analyst,PhD,51794.86,3,2,3,41.7,No,2.5,3,5,18,Married,No
EMP-1270,36,Male,Marketing,Analyst,Master's,46812.43,4,1,7,51.2,Yes,1.0,4,2,24,Single,No
EMP-1271,30,Male,HR,Manager,Master's,100656.77,2,0,2,45.7,No,1.3,4,2,16,Married,No
EMP-1272,39,Male,HR,Executive,Bachelor's,150000.0,5,1,2,45.6,No,2.0,4,4,50,Divorced,No
EMP-1273,35,Female,Marketing,Executive,Bachelor's,131355.38,0,0,8,39.0,No,2.2,3,5,28,Married,No
EMP-1274,53,Male,Sales,Analyst,PhD,61187.71,10,5,2,59.0,Yes,3.3,1,1,32,Divorced,No
EMP-1275,49,Other,Marketing,Associate,Bachelor's,34734.64,4,2,9,40.6,No,5.0,2,1,27,Married,No
EMP-1276,39,Male,Engineering,Senior Engineer,Master's,87120.51,3,2,3,45.2,Yes,1.0,3,1,16,Married,No
EMP-1277,30,Male,Sales,Manager,Bachelor's,88508.82,2,2,2,39.8,No,4.8,4,4,30,Married,No
EMP-1278,27,Male,Operations,Associate,Bachelor's,37984.25,6,4,8,52.6,Yes,3.2,4,1,40,Married,Yes
EMP-1279,46,Male,Engineering,Director,Master's,127020.15,5,3,2,45.9,Yes,2.4,4,1,5,Single,No
EMP-1280,38,Male,HR,Director,Bachelor's,104442.27,0,0,4,45.3,Yes,3.8,1,1,8,Single,No
EMP-1281,40,Other,Engineering,Senior Engineer,High School,74619.58,6,2,4,56.9,Yes,2.6,2,1,9,Married,No
EMP-1282,22,Male,Finance,Associate,Bachelor's,37095.54,0,0,6,54.0,Yes,2.5,4,1,47,Single,No
EMP-1283,43,Male,HR,Manager,Bachelor's,93840.65,3,2,5,48.0,No,1.8,4,5,29,Married,No
EMP-1284,40,Female,Sales,Executive,Bachelor's,150000.0,2,2,2,46.7,Yes,1.0,4,1,18,Married,No
EMP-1285,27,Male,Engineering,Analyst,Master's,51539.53,4,0,3,59.0,Yes,3.2,4,3,10,Divorced,Yes
EMP-1286,32,Female,Sales,Associate,Bachelor's,33178.75,6,2,2,58.9,Yes,1.0,5,3,35,Single,No
EMP-1287,38,Male,Operations,Team Lead,Master's,65948.38,5,0,1,52.6,Yes,1.0,5,3,27,Divorced,No
EMP-1288,36,Female,HR,Associate,Master's,39973.16,0,0,7,54.0,Yes,1.0,4,2,32,Single,Yes
EMP-1289,34,Male,Sales,Manager,High School,71487.74,8,1,5,57.5,Yes,1.8,3,1,36,Married,No
EMP-1290,35,Male,Marketing,Analyst,Bachelor's,55212.35,8,0,2,59.1,Yes,1.2,1,1,5,Married,No
EMP-1291,34,Female,Sales,Team Lead,PhD,71014.41,4,2,4,37.1,Yes,3.8,4,4,34,Single,No
EMP-1292,37,Female,Sales,Executive,Master's,150000.0,1,1,7,59.9,Yes,1.9,3,1,37,Single,Yes
EMP-1293,48,Male,Sales,Associate,PhD,39361.42,1,1,3,52.6,Yes,3.2,2,1,14,Single,Yes
EMP-1294,22,Female,Engineering,Analyst,Bachelor's,56317.57,14,2,5,49.8,No,3.4,3,2,16,Married,No
EMP-1295,34,Male,Marketing,Team Lead,Master's,79771.94,1,1,8,45.3,Yes,2.3,5,1,30,Married,Yes
EMP-1296,37,Male,Operations,Associate,Master's,37677.86,5,1,7,43.4,Yes,1.0,2,1,20,Single,Yes
EMP-1297,38,Male,Operations,Team Lead,PhD,84113.81,14,3,8,55.1,No,2.1,4,3,47,Single,No
EMP-1298,33,Female,Operations,Manager,High School,72955.89,2,1,4,51.4,Yes,3.7,5,1,5,Married,No
EMP-1299,22,Male,Sales,Analyst,PhD,48550.07,1,1,5,40.0,No,4.1,4,2,9,Single,No
EMP-1300,39,Female,Engineering,Associate,Bachelor's,33093.14,2,1,9,50.2,Yes,2.2,2,1,41,Married,Yes
EMP-1301,50,Male,Marketing,Manager,Master's,97615.84,9,0,9,38.5,No,4.6,4,3,35,Divorced,No
EMP-1302,24,Female,Operations,Team Lead,Bachelor's,63432.8,11,4,1,47.4,No,4.3,4,2,44,Married,No
EMP-1303,43,Female,Marketing,Analyst,Master's,48607.51,2,0,9,49.6,Yes,1.0,3,1,2,Divorced,No
EMP-1304,33,Male,Sales,Associate,Bachelor's,36238.68,4,0,9,50.9,Yes,2.0,4,1,7,Married,No
EMP-1305,36,Male,Marketing,Analyst,Master's,53248.87,13,0,10,38.6,No,4.2,2,5,42,Married,No
EMP-1306,28,Male,Finance,Director,Bachelor's,110199.0,1,0,3,37.4,No,4.2,4,1,41,Single,Yes
EMP-1307,33,Female,Operations,Director,Bachelor's,127884.22,3,0,6,41.5,Yes,1.0,5,1,42,Single,No
EMP-1308,46,Male,Finance,Senior Engineer,Master's,75364.92,6,5,1,50.2,Yes,1.1,4,2,45,Married,No
EMP-1309,41,Female,Sales,Associate,Master's,50914.92,15,0,2,58.3,Yes,1.6,5,1,12,Single,Yes
EMP-1310,50,Male,Engineering,Manager,Bachelor's,93271.48,13,2,6,54.5,No,2.0,3,4,5,Divorced,No
EMP-1311,45,Female,Sales,Team Lead,Master's,71084.42,4,4,3,53.6,Yes,1.0,5,1,15,Married,No
EMP-1312,40,Male,Sales,Team Lead,Bachelor's,68691.88,2,2,3,43.3,No,3.5,4,4,50,Divorced,No
EMP-1313,50,Female,Operations,Associate,Master's,44213.56,6,3,3,37.8,No,3.0,2,5,26,Married,Yes
EMP-1314,40,Other,HR,Director,Master's,126377.93,1,0,5,57.3,Yes,1.0,5,3,1,Married,No
EMP-1315,43,Male,Sales,Associate,Master's,46749.76,25,0,2,47.5,No,3.3,5,5,38,Married,No
EMP-1316,34,Female,Sales,Associate,Master's,34757.87,2,2,9,37.5,No,1.2,3,3,43,Single,No
EMP-1317,37,Male,Marketing,Director,Bachelor's,111237.4,4,3,7,48.4,Yes,1.9,4,4,7,Married,No
EMP-1318,30,Male,HR,Analyst,Bachelor's,50650.18,0,0,8,51.9,Yes,2.8,3,1,28,Married,No
EMP-1319,44,Female,Engineering,Analyst,Master's,48622.51,3,3,10,43.0,No,4.6,1,5,38,Divorced,No
EMP-1320,27,Female,Operations,Team Lead,High School,59809.4,4,4,7,35.2,No,2.0,3,5,48,Married,No
EMP-1321,42,Female,Sales,Director,Bachelor's,103839.38,2,0,4,50.5,Yes,3.7,3,1,31,Single,No
EMP-1322,34,Male,Sales,Associate,Master's,34629.91,4,4,10,36.0,No,4.6,2,1,17,Married,No
EMP-1323,45,Male,Engineering,Team Lead,Bachelor's,61537.15,1,0,6,45.8,No,3.4,3,4,46,Married,No
EMP-1324,42,Male,HR,Analyst,Bachelor's,45428.31,4,3,5,55.6,Yes,3.5,5,1,19,Single,Yes
EMP-1325,51,Female,Marketing,Analyst,PhD,58595.84,10,4,5,60.0,Yes,1.0,3,1,32,Married,Yes
EMP-1326,42,Male,Operations,Analyst,Bachelor's,39375.58,1,1,1,44.3,No,1.3,4,5,43,Single,No
EMP-1327,23,Male,Engineering,Manager,High School,89098.1,13,9,10,35.5,No,4.4,3,3,27,Single,No
EMP-1328,35,Male,Operations,Associate,Bachelor's,38202.78,2,2,9,47.3,No,3.0,2,4,36,Married,No
EMP-1329,27,Male,Marketing,Associate,Bachelor's,31670.42,2,1,7,41.9,No,2.4,4,5,43,Single,Yes
EMP-1330,32,Male,Engineering,Manager,Master's,102249.23,4,1,3,57.3,Yes,1.0,3,3,31,Married,Yes
EMP-1331,48,Male,Engineering,Manager,Master's,67984.13,3,2,10,52.8,Yes,1.0,3,3,22,Single,Yes
EMP-1332,41,Female,Engineering,Team Lead,Master's,65469.43,4,2,2,45.1,Yes,1.0,5,1,33,Married,Yes
EMP-1333,30,Female,Operations,Senior Engineer,Bachelor's,69658.45,10,2,3,54.1,Yes,1.0,3,1,21,Single,Yes
EMP-1334,28,Male,Engineering,Analyst,Bachelor's,54878.88,9,7,1,43.5,No,4.9,3,4,35,Divorced,No
EMP-1335,36,Female,Sales,Analyst,High School,43454.27,1,0,3,48.0,Yes,1.0,4,1,5,Single,Yes
EMP-1336,26,Female,Marketing,Associate,Master's,34507.07,3,1,4,58.1,Yes,3.2,2,1,3,Married,No
EMP-1337,31,Male,Operations,Team Lead,Master's,77656.49,10,7,8,40.0,No,1.1,4,3,24,Married,No
EMP-1338,38,Male,Marketing,Analyst,High School,43845.47,0,0,4,42.8,No,2.3,3,2,6,Single,No
EMP-1339,45,Male,Finance,Manager,Master's,101268.36,1,1,10,57.1,Yes,3.9,3,1,37,Married,No
EMP-1340,41,Male,Engineering,Senior Engineer,Master's,75467.87,0,0,4,46.5,No,1.7,3,5,10,Married,Yes
EMP-1341,22,Female,Operations,Analyst,Bachelor's,37311.57,2,1,6,42.9,Yes,1.0,3,2,25,Divorced,Yes
EMP-1342,38,Other,Engineering,Executive,Master's,137658.28,2,2,6,35.9,No,4.3,4,3,9,Married,No
EMP-1343,37,Male,Engineering,Manager,Master's,95516.24,0,0,9,45.5,No,1.5,5,4,47,Single,No
EMP-1344,39,Female,Operations,Analyst,Bachelor's,56013.04,6,5,8,47.5,Yes,1.0,4,3,43,Married,Yes
EMP-1345,49,Male,Engineering,Manager,Bachelor's,96926.92,12,2,9,45.2,Yes,3.8,3,2,1,Married,No
EMP-1346,22,Female,Engineering,Team Lead,Master's,65621.8,3,3,10,41.9,No,2.6,5,5,20,Single,No
EMP-1347,31,Female,Marketing,Associate,PhD,47183.3,1,0,2,44.2,No,3.6,4,2,48,Married,Yes
EMP-1348,41,Male,Sales,Analyst,Master's,57735.09,11,6,1,51.1,Yes,1.0,1,3,25,Married,Yes
EMP-1349,23,Male,Engineering,Team Lead,Master's,67552.23,9,2,5,57.3,No,1.9,2,4,43,Married,No
EMP-1350,48,Female,Marketing,Analyst,Master's,50396.0,4,2,2,51.2,Yes,2.1,3,1,5,Married,No
EMP-1351,39,Other,Finance,Associate,Bachelor's,35639.81,0,0,5,51.2,Yes,2.9,2,2,22,Married,No
EMP-1352,43,Male,Finance,Associate,High School,31620.97,4,3,6,55.4,Yes,1.0,3,1,44,Single,Yes
EMP-1353,31,Male,Engineering,Team Lead,Bachelor's,67240.22,3,3,3,39.1,No,4.5,3,3,10,Married,No
EMP-1354,43,Male,HR,Senior Engineer,PhD,80278.66,6,6,1,42.5,No,4.1,5,5,1,Single,No
EMP-1355,45,Female,Finance,Team Lead,Master's,68944.52,12,8,10,36.3,No,3.2,3,1,37,Married,No
EMP-1356,38,Female,Engineering,Manager,PhD,98650.73,5,3,4,43.7,No,2.8,3,3,5,Married,No
EMP-1357,38,Female,Engineering,Senior Engineer,Bachelor's,80368.73,10,9,9,60.0,Yes,2.6,5,2,16,Married,No
EMP-1358,38,Female,Engineering,Manager,Bachelor's,97409.67,10,1,7,43.2,Yes,3.2,4,2,41,Single,Yes
EMP-1359,29,Female,HR,Director,Master's,137463.06,6,6,7,56.5,Yes,1.0,2,1,45,Single,Yes
EMP-1360,35,Female,Engineering,Director,Bachelor's,139603.91,4,1,8,37.1,No,4.4,2,1,7,Married,No
EMP-1361,35,Male,Marketing,Executive,Bachelor's,124200.84,0,0,3,46.5,No,3.0,4,3,25,Married,No
EMP-1362,39,Female,Operations,Associate,Master's,36675.02,3,1,3,43.8,No,4.7,3,1,40,Divorced,No
EMP-1363,44,Male,Engineering,Team Lead,Master's,63181.46,1,1,10,40.0,No,4.8,4,1,20,Married,No
EMP-1364,28,Male,Marketing,Executive,Master's,150000.0,2,2,7,44.3,No,1.1,4,5,18,Divorced,No
EMP-1365,35,Other,Engineering,Team Lead,Bachelor's,66978.14,1,1,3,51.3,No,2.5,4,2,28,Single,No
EMP-1366,48,Female,Engineering,Team Lead,Bachelor's,66208.35,9,6,7,47.3,No,3.1,5,3,39,Married,No
EMP-1367,30,Other,Finance,Associate,High School,34957.79,0,0,4,56.1,Yes,2.4,4,1,3,Single,No
EMP-1368,29,Male,Sales,Manager,Bachelor's,82490.54,4,3,9,57.6,Yes,2.9,4,2,3,Married,No
EMP-1369,38,Female,Operations,Analyst,Bachelor's,47625.31,0,0,6,47.0,Yes,1.0,2,2,6,Single,Yes
EMP-1370,43,Male,HR,Associate,Bachelor's,42918.53,11,1,4,59.5,No,3.5,3,1,18,Single,No
EMP-1371,36,Male,Engineering,Associate,PhD,46219.99,22,10,7,36.8,No,4.8,3,4,14,Married,No
EMP-1372,47,Male,Sales,Senior Engineer,Bachelor's,77048.18,2,1,8,41.9,No,5.0,4,2,25,Married,No
EMP-1373,43,Female,Engineering,Associate,High School,29442.16,17,7,4,45.4,Yes,1.0,3,2,16,Single,No
EMP-1374,43,Male,Operations,Analyst,High School,42637.48,0,0,8,49.6,Yes,3.6,4,2,32,Single,No
EMP-1375,40,Other,Marketing,Analyst,Master's,48365.67,7,3,3,48.6,No,1.5,3,2,17,Married,No
EMP-1376,55,Male,Sales,Associate,Bachelor's,38120.42,7,7,3,49.2,Yes,2.4,4,4,42,Married,No
EMP-1377,34,Male,HR,Director,Bachelor's,137639.8,12,4,9,57.4,Yes,1.0,3,2,16,Single,Yes
EMP-1378,22,Female,Marketing,Team Lead,Bachelor's,65921.47,0,0,7,41.9,No,3.4,5,2,13,Married,No
EMP-1379,49,Male,Finance,Executive,Bachelor's,141400.67,0,0,1,55.4,Yes,1.0,3,1,44,Single,No
EMP-1380,32,Other,Engineering,Analyst,Master's,56170.05,11,2,7,49.0,Yes,1.0,4,1,33,Married,No
EMP-1381,37,Female,Engineering,Manager,Bachelor's,82388.52,2,0,4,47.3,Yes,1.3,4,2,3,Married,Yes
EMP-1382,46,Male,Engineering,Team Lead,Bachelor's,74573.54,16,7,3,42.5,No,4.7,3,3,8,Single,No
EMP-1383,23,Female,Sales,Associate,Master's,38687.38,12,8,5,42.6,No,3.3,4,3,3,Single,No
EMP-1384,26,Female,Sales,Director,Bachelor's,109759.2,1,0,5,44.7,No,3.8,5,1,40,Single,No
EMP-1385,23,Female,Engineering,Manager,Master's,97137.23,7,5,9,54.1,Yes,2.9,4,2,32,Single,No
EMP-1386,30,Female,Sales,Associate,High School,28529.9,1,1,5,46.9,No,2.6,5,2,47,Married,No
EMP-1387,40,Female,Sales,Associate,Master's,31450.14,1,1,3,38.8,No,1.1,3,2,17,Divorced,No
EMP-1388,40,Female,Engineering,Associate,Bachelor's,37628.69,18,10,8,54.0,Yes,1.0,5,1,3,Married,No
EMP-1389,38,Male,Operations,Team Lead,Bachelor's,50005.07,7,1,6,51.6,No,2.8,5,4,23,Married,No
EMP-1390,25,Female,HR,Team Lead,Bachelor's,70516.79,13,4,1,58.7,Yes,3.4,4,1,4,Married,No
EMP-1391,22,Other,Sales,Team Lead,PhD,75768.91,2,1,7,48.2,Yes,1.3,4,4,8,Married,No
EMP-1392,36,Female,HR,Analyst,Bachelor's,36630.81,4,1,6,51.4,Yes,2.5,4,2,40,Married,No
EMP-1393,32,Female,Sales,Team Lead,PhD,79410.87,6,0,6,47.0,Yes,2.9,4,2,19,Single,Yes
EMP-1394,40,Male,Operations,Director,PhD,138380.74,5,2,2,52.0,Yes,4.0,4,1,45,Single,No
EMP-1395,42,Female,HR,Associate,Bachelor's,33928.97,9,3,5,45.9,No,2.2,3,4,26,Married,No
EMP-1396,37,Other,Sales,Team Lead,Bachelor's,60165.36,2,0,7,38.4,Yes,4.1,4,3,33,Single,No
EMP-1397,42,Male,Operations,Analyst,Bachelor's,57000.1,13,4,7,59.7,No,3.4,3,2,42,Married,Yes
EMP-1398,38,Male,Finance,Manager,PhD,92598.37,2,1,7,53.0,Yes,2.1,4,3,24,Divorced,No
EMP-1399,40,Female,Finance,Manager,Master's,94643.28,3,3,10,50.2,Yes,3.4,4,3,16,Divorced,No
EMP-1400,30,Male,Engineering,Associate,Bachelor's,39002.27,10,5,6,47.0,Yes,1.0,3,4,39,Single,No
EMP-1401,35,Female,Engineering,Senior Engineer,High School,63457.13,3,1,5,52.8,Yes,3.0,2,1,42,Married,No
EMP-1402,38,Male,Marketing,Associate,Master's,41821.61,5,2,6,38.2,Yes,2.2,3,3,15,Married,No
EMP-1403,43,Male,Sales,Team Lead,High School,60183.51,4,2,4,43.2,No,4.2,4,1,42,Married,No
EMP-1404,33,Female,Marketing,Analyst,High School,39781.79,1,0,4,38.1,No,4.4,3,3,50,Married,Yes
EMP-1405,40,Female,Finance,Team Lead,Bachelor's,73017.16,1,1,7,38.2,No,3.5,1,1,10,Single,No
EMP-1406,34,Female,Engineering,Director,Bachelor's,129612.65,6,2,4,35.5,No,1.1,3,2,43,Married,No
EMP-1407,35,Female,Engineering,Senior Engineer,Master's,71527.06,4,2,8,53.9,Yes,1.3,3,2,5,Divorced,No
EMP-1408,43,Female,Sales,Associate,Master's,38541.55,7,0,8,40.7,No,4.5,3,3,45,Married,No
EMP-1409,22,Female,Engineering,Executive,Bachelor's,150000.0,0,0,10,55.8,Yes,2.1,3,3,45,Married,No
EMP-1410,26,Female,Marketing,Analyst,Bachelor's,42975.28,4,4,2,57.6,Yes,3.4,4,1,43,Married,No
EMP-1411,24,Female,Marketing,Analyst,Master's,48978.54,1,0,4,39.2,No,2.5,4,5,18,Married,No
EMP-1412,22,Female,Sales,Director,Bachelor's,126270.22,3,0,8,52.7,Yes,2.2,5,2,47,Single,Yes
EMP-1413,31,Male,Marketing,Executive,Bachelor's,143055.17,2,0,5,46.5,Yes,3.6,2,2,28,Married,No
EMP-1414,42,Male,HR,Manager,Bachelor's,89073.05,1,0,7,58.0,No,4.0,3,1,4,Single,No
EMP-1415,34,Female,Marketing,Manager,Master's,95310.66,0,0,8,47.1,Yes,2.0,2,1,43,Married,Yes
EMP-1416,38,Female,Engineering,Director,PhD,132218.05,1,1,9,44.5,No,1.1,4,3,46,Married,No
EMP-1417,45,Female,Marketing,Team Lead,Master's,71089.07,10,1,3,42.4,No,4.5,1,3,16,Married,No
EMP-1418,47,Male,Marketing,Team Lead,High School,57766.66,1,0,3,57.6,Yes,2.8,3,1,13,Married,No
EMP-1419,35,Female,Engineering,Associate,Master's,36930.4,4,2,5,40.7,Yes,1.6,4,1,29,Divorced,Yes
EMP-1420,47,Male,HR,Manager,Bachelor's,94791.08,13,5,6,55.7,Yes,1.8,3,2,18,Single,Yes
EMP-1421,37,Female,Operations,Team Lead,Master's,86008.98,11,10,10,39.9,No,1.8,4,4,32,Single,No
EMP-1422,29,Female,Engineering,Analyst,Bachelor's,43938.66,2,2,1,51.1,Yes,1.9,4,1,19,Single,No
EMP-1423,31,Female,Marketing,Manager,Bachelor's,96573.27,2,1,3,46.3,Yes,1.0,4,1,11,Married,No
EMP-1424,24,Female,Operations,Team Lead,Bachelor's,61742.75,0,0,10,37.6,Yes,1.0,3,2,12,Divorced,Yes
EMP-1425,29,Male,Operations,Analyst,Bachelor's,48652.58,8,3,7,38.1,No,4.4,3,4,33,Single,No
EMP-1426,33,Male,Sales,Analyst,Bachelor's,43242.51,10,6,7,42.0,No,2.4,4,3,22,Divorced,No
EMP-1427,42,Female,Marketing,Executive,Master's,150000.0,7,4,3,54.2,Yes,3.5,2,1,1,Single,No
EMP-1428,50,Female,Operations,Analyst,Master's,50136.05,3,1,7,53.2,No,2.9,1,4,26,Married,No
EMP-1429,25,Female,HR,Associate,Master's,29902.06,1,0,4,40.1,No,1.3,3,2,40,Single,No
EMP-1430,39,Male,Engineering,Senior Engineer,Bachelor's,93351.25,14,10,8,46.9,No,2.4,3,4,8,Married,No
EMP-1431,28,Male,Engineering,Senior Engineer,High School,66681.17,2,1,1,37.4,No,1.6,1,1,13,Married,No
EMP-1432,40,Male,Finance,Team Lead,Bachelor's,55992.38,0,0,3,52.9,No,3.8,4,1,18,Married,No
EMP-1433,35,Male,Sales,Analyst,Bachelor's,47277.77,0,0,7,54.8,Yes,4.0,4,1,47,Single,No
EMP-1434,22,Male,Engineering,Senior Engineer,Bachelor's,61190.34,5,2,7,57.3,Yes,3.3,2,3,18,Married,No
EMP-1435,43,Other,Sales,Executive,Master's,150000.0,30,8,9,57.1,No,4.1,4,2,42,Divorced,No
EMP-1436,31,Female,Finance,Analyst,PhD,56845.02,8,2,9,43.4,No,4.4,5,1,34,Married,No
EMP-1437,32,Male,Sales,Associate,High School,34929.32,6,1,1,41.4,No,4.1,3,5,50,Married,No
EMP-1438,27,Male,Operations,Senior Engineer,Master's,103016.67,8,8,1,57.4,Yes,2.1,4,1,30,Married,Yes
EMP-1439,31,Male,Marketing,Manager,Master's,92208.36,3,3,4,38.7,No,3.9,3,2,16,Single,No
EMP-1440,39,Female,Operations,Manager,Bachelor's,89384.74,3,1,10,36.5,No,2.7,5,1,36,Divorced,Yes
EMP-1441,34,Male,Operations,Senior Engineer,Master's,100858.94,4,4,5,42.9,No,1.3,1,4,5,Single,No
EMP-1442,39,Female,Engineering,Director,Bachelor's,124897.31,9,3,9,54.0,Yes,2.5,3,1,40,Married,No
EMP-1443,39,Female,Marketing,Analyst,High School,42743.18,2,2,1,52.4,Yes,2.6,5,1,12,Single,No
EMP-1444,47,Male,Engineering,Team Lead,PhD,65388.68,1,0,10,59.7,Yes,1.4,4,2,34,Single,No
EMP-1445,33,Female,Operations,Manager,Master's,124406.67,13,7,1,44.0,No,4.8,3,1,30,Married,No
EMP-1446,24,Other,Engineering,Senior Engineer,Bachelor's,69444.43,2,0,9,41.9,No,1.2,4,3,13,Married,No
EMP-1447,45,Male,Marketing,Director,Bachelor's,114048.88,1,0,9,44.5,No,3.9,5,4,25,Divorced,No
EMP-1448,33,Male,Finance,Manager,PhD,106826.88,5,4,3,54.6,Yes,4.1,3,3,26,Divorced,No
EMP-1449,45,Other,Engineering,Associate,Bachelor's,38209.09,10,2,4,40.4,No,2.2,3,4,39,Single,No
EMP-1450,39,Female,Finance,Associate,PhD,39338.96,3,1,6,58.7,Yes,4.0,3,1,24,Single,No
EMP-1451,35,Female,Engineering,Manager,Master's,104122.12,9,9,8,47.8,No,4.3,5,1,3,Married,No
EMP-1452,39,Female,Sales,Associate,Bachelor's,37639.4,0,0,2,54.6,Yes,3.0,3,1,4,Married,No
EMP-1453,52,Male,Sales,Senior Engineer,Master's,92233.03,0,0,3,55.7,No,4.8,3,2,34,Married,No
EMP-1454,53,Female,Sales,Manager,Master's,92732.23,3,3,8,47.0,No,3.6,2,3,45,Divorced,No
EMP-1455,37,Male,HR,Associate,Master's,35746.71,2,1,9,53.5,Yes,2.1,2,1,22,Married,Yes
EMP-1456,37,Male,Operations,Associate,Bachelor's,33642.7,6,0,2,44.1,Yes,2.7,4,3,5,Single,No
EMP-1457,45,Female,Sales,Team Lead,High School,75839.56,9,2,9,55.3,Yes,1.2,3,3,9,Married,No
EMP-1458,29,Other,HR,Associate,Bachelor's,36340.74,6,4,9,55.6,Yes,1.4,1,1,49,Married,No
EMP-1459,39,Female,Operations,Team Lead,Master's,74044.05,2,1,9,49.2,Yes,1.0,2,1,36,Married,Yes
EMP-1460,36,Male,Finance,Associate,Master's,38576.48,1,1,3,40.5,No,2.5,1,3,2,Single,No
